
---------- Begin Simulation Statistics ----------
sim_seconds                                  0.018711                       # Number of seconds simulated
system.l2.overall_mshr_hits::cpu0.data              9                       # number of overall MSHR hits
system.l2.overall_mshr_hits::cpu1.inst             31                       # number of overall MSHR hits
system.l2.overall_mshr_hits::cpu1.data             14                       # number of overall MSHR hits
system.l2.overall_mshr_hits::cpu2.inst             51                       # number of overall MSHR hits
system.l2.overall_mshr_hits::cpu2.data             22                       # number of overall MSHR hits
system.l2.overall_mshr_hits::cpu3.inst             21                       # number of overall MSHR hits
system.l2.overall_mshr_hits::cpu3.data             18                       # number of overall MSHR hits
system.l2.overall_mshr_hits::total                171                       # number of overall MSHR hits
system.l2.ReadReq_mshr_misses::cpu0.inst         2745                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu0.data        38229                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu1.inst          334                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu1.data        37160                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu2.inst          144                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu2.data        37094                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu3.inst           78                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::cpu3.data        37051                       # number of ReadReq MSHR misses
system.l2.ReadReq_mshr_misses::total           152835                       # number of ReadReq MSHR misses
system.l2.UpgradeReq_mshr_misses::cpu0.data            6                       # number of UpgradeReq MSHR misses
system.l2.UpgradeReq_mshr_misses::cpu1.data            1                       # number of UpgradeReq MSHR misses
system.l2.UpgradeReq_mshr_misses::total             7                       # number of UpgradeReq MSHR misses
system.l2.SCUpgradeReq_mshr_misses::cpu0.data            4                       # number of SCUpgradeReq MSHR misses
system.l2.SCUpgradeReq_mshr_misses::cpu1.data            1                       # number of SCUpgradeReq MSHR misses
system.l2.SCUpgradeReq_mshr_misses::cpu2.data            1                       # number of SCUpgradeReq MSHR misses
system.l2.SCUpgradeReq_mshr_misses::cpu3.data            2                       # number of SCUpgradeReq MSHR misses
system.l2.SCUpgradeReq_mshr_misses::total            8                       # number of SCUpgradeReq MSHR misses
system.l2.ReadExReq_mshr_misses::cpu0.data        47506                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::cpu1.data        12380                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::cpu2.data        12376                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::cpu3.data        12383                       # number of ReadExReq MSHR misses
system.l2.ReadExReq_mshr_misses::total          84645                       # number of ReadExReq MSHR misses
system.l2.demand_mshr_misses::cpu0.inst          2745                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu0.data         85735                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu1.inst           334                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu1.data         49540                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu2.inst           144                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu2.data         49470                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu3.inst            78                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::cpu3.data         49434                       # number of demand (read+write) MSHR misses
system.l2.demand_mshr_misses::total            237480                       # number of demand (read+write) MSHR misses
system.l2.overall_mshr_misses::cpu0.inst         2745                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu0.data        85735                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu1.inst          334                       # number of overall MSHR misses
system.l2.overall_mshr_misses::cpu1.data        49540                       # number of overall MSHR misses
